Player name: 020723_gab_rand_right
Login date: 2/7/2023 5:00:14 PM
Coordinates:
15	11	0.0502485	-0.006543159	0.1185932	0.2492012
15	11	0.0614028	-0.006945133	0.118209	0.2492129
15	11	0.072726	-0.007068515	0.1181896	0.2492567
15	11	0.080803	-0.007068515	0.1181896	0.2492567
15	11	0.0910421	-0.007242322	0.1181599	0.2493125
15	11	0.1026014	-0.007681489	0.117808	0.2494751
15	11	0.1108676	-0.007819533	0.117805	0.2495518
15	11	0.1192862	-0.008051634	0.1177795	0.2495198
15	11	0.1294387	-0.008581638	0.1175028	0.2494473
15	11	0.1400881	-0.008969784	0.1174096	0.2494074
15	11	0.151541	-0.008786201	0.1175798	0.2495694
15	11	0.1625874	-0.00873661	0.1179518	0.2491813
15	11	0.1734088	-0.008765578	0.1181149	0.2490567
15	11	0.1851698	-0.008592367	0.1184189	0.2488917
15	11	0.1962791	-0.008378863	0.1190379	0.2487633
15	11	0.2073036	-0.008176446	0.1192013	0.2483851
15	11	0.2185753	-0.007610679	0.1193848	0.2483865
15	11	0.2296371	-0.007296562	0.119915	0.2483213
15	11	0.2411316	-0.006814718	0.1199855	0.2485827
15	11	0.2521669	-0.006633759	0.1197332	0.2486633
15	11	0.2641865	-0.006560445	0.1196173	0.2485003
15	11	0.2753999	-0.006532669	0.1195271	0.2485292
15	11	0.2857453	-0.006587029	0.1194652	0.2486514
15	11	0.2966527	-0.006806612	0.1195207	0.248336
15	11	0.3077947	-0.00691843	0.119514	0.2483184
15	11	0.3187401	-0.006878257	0.1193787	0.248198
15	11	0.330014	-0.00714612	0.1192684	0.2485498
15	11	0.3414427	-0.007234335	0.1192601	0.2485472
15	11	0.3523994	-0.006844759	0.1190889	0.248374
15	11	0.3635354	-0.007069826	0.1190737	0.2486883
15	11	0.3745031	-0.006736994	0.1192808	0.2484999
15	11	0.3857851	-0.006756186	0.1193109	0.2486192
15	11	0.397525	-0.006613493	0.1193278	0.2486147
15	11	0.408273	-0.006479859	0.1193187	0.2485621
15	11	0.4196411	-0.006274223	0.1192869	0.248458
15	11	0.4307599	-0.006346107	0.1191614	0.2487389
15	11	0.4422944	-0.006199121	0.1190809	0.2487187
15	11	0.4530797	-0.006098747	0.1190903	0.248755
15	11	0.4640894	-0.005985737	0.119126	0.2486886
15	11	0.4751094	-0.005634427	0.1191653	0.2486677
15	11	0.4865124	-0.005335927	0.1193993	0.2483932
15	11	0.4980579	-0.004937291	0.1193944	0.2479918
15	11	0.5088396	-0.004248857	0.119302	0.2479706
15	11	0.5202034	-0.003638864	0.1194135	0.248278
15	11	0.531669	-0.002796054	0.1196163	0.2482328
15	11	0.5423384	-0.002596974	0.1199996	0.2484108
15	11	0.5534008	-0.003402472	0.1203613	0.2483352
15	11	0.5646888	-0.004586101	0.1203823	0.247979
15	11	0.5757842	-0.006232738	0.120434	0.2475574
15	11	0.5878886	-0.008589029	0.119869	0.24686
15	11	0.6019754	-0.01100564	0.1194004	0.2467865
15	11	0.611964	-0.01433206	0.1192024	0.2464767
15	11	0.6206595	-0.01859987	0.1187383	0.2465478
15	11	0.6318907	-0.02413619	0.1188681	0.246901
15	11	0.6427693	-0.03093934	0.1189559	0.2467009
15	11	0.6537699	-0.04213393	0.1182951	0.2459296
15	11	0.6652659	-0.05616355	0.1175987	0.244666
15	11	0.6760745	-0.06974483	0.1166081	0.2424829
15	11	0.6874551	-0.08502364	0.1167719	0.2392064
15	11	0.700257	-0.09920979	0.116143	0.2352549
15	11	0.7102301	-0.1151358	0.1156049	0.2293911
15	11	0.7209961	-0.1308038	0.113812	0.2206666
15	11	0.7321013	-0.1438575	0.1131154	0.2119741
15	11	0.7438903	-0.1565901	0.1117948	0.2031627
15	11	0.7546341	-0.1696427	0.1119231	0.1942694
15	11	0.7657277	-0.1803701	0.1123153	0.1833502
15	11	0.777177	-0.1890384	0.1133053	0.1720394
15	11	0.7877328	-0.1989006	0.1133516	0.1615101
15	11	0.7992778	-0.2062395	0.1136838	0.1497464
15	11	0.8103874	-0.2137462	0.1137476	0.1403728
15	11	0.8212954	-0.2199632	0.1118358	0.1308653
15	11	0.8326147	-0.2224869	0.1138679	0.1215401
15	11	0.8438749	-0.2228351	0.1175486	0.1162907
15	11	0.8548529	-0.2270277	0.1156042	0.1153673
15	11	0.8665841	-0.2280403	0.1167654	0.1125191
15	11	0.8773659	-0.2267157	0.1208688	0.111872
15	11	0.8882155	-0.2261345	0.1223024	0.1107435
15	11	0.9001681	-0.227591	0.1258011	0.108887
15	11	0.9116306	-0.2272708	0.1287322	0.10549
15	11	0.9223388	-0.227734	0.1294903	0.1026652
15	11	0.9337549	-0.2276781	0.1310663	0.09962189
15	11	0.9452351	-0.2287083	0.1308321	0.09728789
15	11	0.9559159	-0.2307172	0.1303039	0.09373772
15	11	0.9675333	-0.2323701	0.1287777	0.09046972
15	11	0.9783152	-0.2339525	0.1265717	0.08542144
15	11	0.9894568	-0.2367512	0.1243949	0.08160543
15	11	1.001201	-0.2405642	0.1222223	0.07662606
15	11	1.011828	-0.2424825	0.1212823	0.07215917
15	11	1.022552	-0.2474861	0.1184435	0.06889701
15	11	1.034014	-0.248757	0.1179562	0.0634222
15	11	1.044982	-0.2497903	0.1170816	0.05824935
15	11	1.055919	-0.2527931	0.1152563	0.05421507
15	11	1.067896	-0.2536525	0.1155287	0.0492059
15	11	1.079255	-0.2534262	0.1159928	0.04477918
15	11	1.089471	-0.2547662	0.1155249	0.04203153
15	11	1.101259	-0.2553835	0.1152771	0.03886187
15	11	1.111757	-0.2544366	0.116028	0.03714514
15	11	1.122801	-0.2541093	0.1166328	0.03399861
15	11	1.134867	-0.2527714	0.1178008	0.032938
15	11	1.145905	-0.2540925	0.1173722	0.0322746
15	11	1.156552	-0.2547263	0.1176041	0.03068423
15	11	1.168143	-0.2531407	0.1178463	0.03252745
15	11	1.179154	-0.2533412	0.117803	0.03440738
15	11	1.190334	-0.254317	0.1168957	0.03597128
15	11	1.202081	-0.253794	0.1161547	0.03854167
15	11	1.21317	-0.2536962	0.1154764	0.04239058
15	11	1.223982	-0.2539158	0.1147784	0.04536974
15	11	1.235654	-0.2533646	0.1138296	0.04988587
15	11	1.246784	-0.2538345	0.1135547	0.05527449
15	11	1.25757	-0.2523823	0.1134756	0.06140316
15	11	1.269264	-0.2506304	0.1136291	0.06831992
15	11	1.280321	-0.2483797	0.1134796	0.07593071
15	11	1.291508	-0.246029	0.1141254	0.08310223
15	11	1.303478	-0.2433197	0.1136575	0.09053254
15	11	1.313638	-0.2416917	0.1137537	0.09798241
15	11	1.32452	-0.2383529	0.1145971	0.1056674
15	11	1.33903	-0.2356508	0.1151494	0.1136916
15	11	1.348379	-0.2301154	0.1154261	0.1221451
15	11	1.357881	-0.2255496	0.1164175	0.1299614
15	11	1.369555	-0.2199874	0.1167561	0.1382935
15	11	1.380313	-0.2134809	0.1173369	0.1471537
15	11	1.391324	-0.2074343	0.1175098	0.1558056
15	11	1.403103	-0.2014174	0.1176392	0.1644638
15	11	1.413917	-0.1953374	0.1161221	0.1734747
15	11	1.424892	-0.1878453	0.1162198	0.1820698
15	11	1.436634	-0.1800002	0.1159419	0.1902386
15	11	1.447161	-0.1749096	0.1124153	0.1997848
15	11	1.458171	-0.1666456	0.1124784	0.2076031
15	11	1.470141	-0.1569226	0.1123447	0.2156553
15	11	1.480482	-0.1490868	0.1108638	0.2218649
15	11	1.49159	-0.1406608	0.1109416	0.2268757
15	11	1.503534	-0.1317631	0.1110283	0.2310605
15	11	1.514077	-0.1241585	0.1100934	0.2356585
15	11	1.525138	-0.1169221	0.1101353	0.2390661
15	11	1.537262	-0.1106441	0.1097236	0.241702
15	11	1.547703	-0.1049175	0.1097822	0.243782
15	11	1.558582	-0.1016722	0.1089083	0.2432089
15	11	1.570375	-0.100175	0.1089909	0.2439806
15	11	1.581271	-0.09855855	0.1090328	0.2447468
15	11	1.59244	-0.0970484	0.1089442	0.2450228
15	11	1.604564	-0.09805572	0.1077845	0.2457849
15	11	1.614867	-0.09686005	0.1071125	0.2458658
15	11	1.62603	-0.09539163	0.1071632	0.2461693
15	11	1.637662	-0.09525156	0.1061347	0.2472714
15	11	1.6484	-0.0932374	0.1055996	0.2474939
15	11	1.65926	-0.09247661	0.1049644	0.2478833
15	11	1.671171	-0.09031594	0.1048656	0.2488724
15	11	1.681595	-0.08954287	0.1042119	0.2499055
15	11	1.692939	-0.08808959	0.1047808	0.2497613
15	11	1.704049	-0.08607483	0.1044856	0.2500864
15	11	1.714865	-0.08423376	0.1046065	0.2496634
15	11	1.725893	-0.08150351	0.1057059	0.2490091
15	11	1.737586	-0.08030689	0.1057516	0.2497883
15	11	1.748493	-0.07819319	0.1059142	0.2504609
15	11	1.759638	-0.07516325	0.1068417	0.250078
15	11	1.771531	-0.07307184	0.1072969	0.2504648
15	11	1.78154	-0.0723002	0.1079468	0.2507726
15	11	1.793127	-0.07144058	0.1094873	0.2495611
15	11	1.804883	-0.06912386	0.1101023	0.2492929
15	11	1.815569	-0.06860542	0.1110077	0.2498204
15	11	1.826633	-0.06759942	0.1123408	0.2489707
15	11	1.838682	-0.0675472	0.1115661	0.2492501
15	11	1.85003	-0.06670606	0.1131912	0.2484248
15	11	1.860951	-0.06653821	0.1138146	0.2486775
15	11	1.871811	-0.06778944	0.1135277	0.2475812
15	11	1.88269	-0.06813955	0.1149408	0.247932
15	11	1.894132	-0.0667001	0.1158235	0.2473749
15	11	1.905509	-0.06752968	0.1155219	0.2466631
15	11	1.916357	-0.06757009	0.1154977	0.2467238
15	11	1.927678	-0.06763625	0.1160061	0.2466594
15	11	1.939212	-0.06732488	0.1158257	0.246231
15	11	1.949922	-0.06739032	0.1156918	0.2463009
15	11	1.961321	-0.06648421	0.1168238	0.2456472
15	11	1.972244	-0.06688583	0.1165683	0.2457215
15	11	1.983254	-0.06673419	0.1169842	0.2453296
15	11	1.994486	-0.06682789	0.1166884	0.2451752
15	11	2.006142	-0.06886661	0.1167098	0.2472184
15	11	2.016704	-0.06954598	0.1166887	0.2473098
15	11	2.028013	-0.06989276	0.1174906	0.2450733
15	11	2.039586	-0.07062387	0.1173294	0.2451699
15	11	2.050129	-0.07143283	0.1170846	0.2453756
15	11	2.0615	-0.07100296	0.1183329	0.244619
15	11	2.073145	-0.07167935	0.1184503	0.2447084
15	11	2.083974	-0.07204318	0.1186867	0.244766
15	11	2.094901	-0.07148111	0.1194831	0.2440038
15	11	2.106673	-0.07051992	0.1197728	0.2441419
15	11	2.117564	-0.07115209	0.1195757	0.2442924
15	11	2.128743	-0.07121348	0.1198921	0.2446555
15	11	2.139719	-0.07027674	0.1190885	0.2450616
15	11	2.15095	-0.07042491	0.1189299	0.2453369
15	11	2.162536	-0.06901014	0.118579	0.244133
15	11	2.173976	-0.06837463	0.1189793	0.2441766
15	11	2.18432	-0.06813979	0.1189209	0.2447002
15	11	2.195472	-0.06786036	0.1189432	0.2446005
15	11	2.207978	-0.06784332	0.1191005	0.2445256
15	11	2.218658	-0.06757712	0.1191791	0.2444649
15	11	2.229125	-0.06663084	0.1196426	0.2441293
15	11	2.240611	-0.06656849	0.1196165	0.2440639
15	11	2.251764	-0.06652987	0.1195903	0.2441746
15	11	2.262857	-0.06570113	0.1201959	0.2438762
15	11	2.275403	-0.06580555	0.1200513	0.243982
15	11	2.285508	-0.06553972	0.1199732	0.2442827
15	11	2.296658	-0.06490934	0.1206906	0.2439798
15	11	2.307778	-0.06493533	0.1205467	0.2441133
15	11	2.319022	-0.06461608	0.120365	0.2445456
15	11	2.329916	-0.06385732	0.1203637	0.2439309
15	11	2.341261	-0.06373739	0.1205522	0.24396
15	11	2.352329	-0.06281328	0.121408	0.2436104
15	11	2.363181	-0.06245589	0.1213901	0.2436781
15	11	2.374821	-0.0624156	0.1216574	0.2439718
15	11	2.385591	-0.06181931	0.1221545	0.243857
15	11	2.396621	-0.06162965	0.1221797	0.2440972
15	11	2.40801	-0.06180692	0.122256	0.243908
15	11	2.41886	-0.06197989	0.1221992	0.2438457
15	11	2.429885	-0.061607	0.1223667	0.2437216
15	11	2.441417	-0.06161582	0.1223195	0.2438204
15	11	2.452149	-0.06149077	0.1220742	0.2438128
15	11	2.464235	-0.06092012	0.1227964	0.2430985
15	11	2.47607	-0.0610975	0.1225982	0.2432096
15	11	2.485815	-0.06023419	0.1232775	0.2430063
15	11	2.497571	-0.06034017	0.1231245	0.2431566
15	11	2.508041	-0.06031144	0.12308	0.243293
15	11	2.519262	-0.0601306	0.1229841	0.2433729
15	11	2.532062	-0.05936909	0.1233565	0.2428408
15	11	2.542026	-0.05937791	0.1234435	0.242898
15	11	2.552973	-0.05924463	0.1234471	0.242903
15	11	2.564518	-0.05872703	0.1238453	0.2427596
15	11	2.575209	-0.0584451	0.1238045	0.2430851
15	11	2.586803	-0.05827904	0.1237702	0.243068
15	11	2.597941	-0.05832171	0.1239594	0.2426232
15	11	2.609892	-0.05818462	0.1238227	0.2430629
15	11	2.622554	-0.05827415	0.1237919	0.2430384
15	11	2.63264	-0.05747771	0.1245978	0.242587
15	11	2.643234	-0.0575726	0.124562	0.2426741
15	11	2.653403	-0.05746782	0.1244015	0.2429254
15	11	2.665284	-0.05715179	0.1243726	0.2428906
15	11	2.675836	-0.05698919	0.124277	0.243065
15	11	2.687085	-0.0562768	0.1248429	0.2428747
15	11	2.698576	-0.05632055	0.1243798	0.2430868
15	11	2.709377	-0.05622506	0.1242639	0.243187
15	11	2.721976	-0.05546141	0.1249989	0.2427537
15	11	2.732107	-0.05522871	0.1248871	0.2428606
15	11	2.742851	-0.05510473	0.1248182	0.2428604
15	11	2.754168	-0.05496991	0.1247606	0.2428668
15	11	2.76529	-0.05426943	0.1253576	0.2422948
15	11	2.776384	-0.05435789	0.1254383	0.2423619
15	11	2.787659	-0.05409729	0.1261574	0.2421544
15	11	2.798895	-0.05419469	0.1262211	0.2422625
15	11	2.809913	-0.05411768	0.1261551	0.2421682
15	11	2.821282	-0.05420053	0.125984	0.24216
15	11	2.832505	-0.05344284	0.1260924	0.2419083
15	11	2.8452	-0.05386937	0.1259078	0.2413809
15	11	2.857101	-0.05405164	0.1257405	0.2412677
15	11	2.866794	-0.05371785	0.1260161	0.2407
15	11	2.876931	-0.05379903	0.1258779	0.240388
15	11	2.888224	-0.05343556	0.1263293	0.2396573
15	11	2.899532	-0.05489755	0.1262221	0.2406757
15	11	2.910618	-0.05503154	0.126186	0.2406305
15	11	2.921721	-0.05476129	0.1261865	0.2406234
15	11	2.933718	-0.05472624	0.1260896	0.240629
15	11	2.944648	-0.05480409	0.1263964	0.2404828
15	11	2.956127	-0.05560338	0.128067	0.2406608
15	11	2.967078	-0.05556703	0.1284962	0.2407501
15	11	2.978188	-0.05529857	0.1288812	0.2407458
15	11	2.988989	-0.05459106	0.1297922	0.2404981
15	11	3.000269	-0.05354095	0.129572	0.2395796
15	11	3.011312	-0.05223596	0.129274	0.2394288
15	11	3.022216	-0.05209017	0.1303736	0.2397017
14	11	3.03389	-0.05282724	0.1292504	0.2402477
14	11	3.04713	-0.05279696	0.1290858	0.2397863
14	11	3.056015	-0.05256975	0.1293168	0.2394795
14	11	3.06739	-0.05335236	0.1291128	0.2394098
14	11	3.078216	-0.05328405	0.1283169	0.2399696
14	11	3.0891	-0.053105	0.1294937	0.2402961
14	11	3.100477	-0.05285466	0.1292248	0.2406273
14	11	3.111463	-0.0523901	0.1291083	0.2408338
14	11	3.122191	-0.05217743	0.1293324	0.2401474
14	11	3.13364	-0.05277538	0.1289384	0.2402039
14	11	3.144544	-0.05340922	0.1286335	0.2402726
13	11	3.155939	-0.05434084	0.1281846	0.2406393
13	11	3.167192	-0.0549618	0.1280475	0.2406309
13	11	3.178867	-0.0554508	0.1281815	0.240616
13	11	3.189924	-0.05561602	0.1284446	0.2402697
13	11	3.201136	-0.05656862	0.1281865	0.2401212
13	11	3.212051	-0.0574224	0.128293	0.2398168
13	11	3.223115	-0.0583446	0.1282613	0.2390213
13	11	3.234928	-0.06049645	0.1281447	0.2385966
13	11	3.245758	-0.06309271	0.1280233	0.2383151
13	11	3.257089	-0.06574535	0.1288229	0.237865
13	11	3.268578	-0.06991601	0.1291357	0.2373892
12	11	3.281635	-0.07374001	0.1285776	0.2360311
12	11	3.291101	-0.08013463	0.1284695	0.2350479
12	11	3.301858	-0.08650851	0.1281554	0.2331327
12	11	3.313044	-0.09251142	0.1283473	0.2305892
12	11	3.323827	-0.1013483	0.1281993	0.2269765
12	11	3.335499	-0.1095128	0.1285753	0.223372
12	11	3.346415	-0.1202424	0.1285371	0.2187456
12	11	3.357641	-0.1297884	0.1284376	0.2139759
12	11	3.36915	-0.1365985	0.1279911	0.2097216
12	11	3.379885	-0.153374	0.1290296	0.2017822
12	11	3.39094	-0.1661334	0.1298007	0.1925758
11	11	3.403629	-0.1773472	0.1294756	0.1816949
11	11	3.413793	-0.1872877	0.1282415	0.1730094
11	11	3.424387	-0.1977739	0.1256636	0.161737
11	11	3.435662	-0.207388	0.1234484	0.1506445
11	11	3.446264	-0.2174022	0.1198305	0.1406358
11	11	3.457874	-0.2280992	0.1163381	0.13024
11	11	3.470017	-0.2373705	0.1145794	0.1216252
11	11	3.480167	-0.2484529	0.1112697	0.1148823
11	11	3.491034	-0.2314576	0.1137658	0.1037564
11	11	3.503039	-0.230514	0.1149092	0.09703887
11	11	3.513896	-0.2317247	0.1108685	0.09302223
10	11	3.524919	-0.2320621	0.1103033	0.0880878
10	11	3.537063	-0.2535161	0.1041408	0.07616067
10	11	3.548022	-0.2439746	0.1105843	0.07701004
10	11	3.558596	-0.2496163	0.1057929	0.07350934
10	11	3.570901	-0.252686	0.1060897	0.07194376
10	11	3.581297	-0.2547042	0.1070728	0.0746026
10	11	3.592038	-0.2542009	0.1063694	0.07595694
10	11	3.603434	-0.255823	0.1057476	0.07669449
10	11	3.614599	-0.2554796	0.1055653	0.0787524
10	11	3.625432	-0.2549032	0.1052862	0.07972527
10	11	3.636827	-0.2548763	0.1051254	0.08086014
9	11	3.647823	-0.254824	0.1049659	0.08272278
9	11	3.658538	-0.2540007	0.1049595	0.0829035
9	11	3.67034	-0.2537568	0.1046851	0.08318043
9	11	3.681166	-0.2539859	0.1036808	0.08131826
9	11	3.692167	-0.2541705	0.1023107	0.07904816
9	11	3.704459	-0.2563916	0.1023496	0.07769072
9	11	3.714619	-0.2571369	0.1012288	0.07703233
9	11	3.72566	-0.2577389	0.09992111	0.07701445
9	11	3.737082	-0.2589388	0.0990721	0.07701576
9	11	3.747882	-0.2588303	0.09790897	0.07794678
