x	y	time	x-coordinate	y-coordinate	z-coordinate
15	11	0.0448958	0.6163526	-0.1885916	0.02306271
15	11	0.0524162	0.6160226	-0.1886313	0.02275193
15	11	0.0597972	0.6159972	-0.1884778	0.02259552
15	11	0.067988	0.6161216	-0.1883115	0.02209759
15	11	0.0772733	0.616731	-0.1879988	0.02237535
15	11	0.0844181	0.616731	-0.1879988	0.02237535
15	11	0.0914451	0.6162903	-0.1881372	0.02177215
15	11	0.1009054	0.6165457	-0.1878512	0.02155864
15	11	0.112219	0.6166091	-0.1879337	0.02121139
15	11	0.1231742	0.6165752	-0.1880708	0.02085173
15	11	0.1342727	0.6163474	-0.188223	0.02105463
15	11	0.1457989	0.6167148	-0.1878464	0.02099168
15	11	0.1575062	0.6166884	-0.1879625	0.02067244
15	11	0.1682655	0.6165385	-0.1881096	0.02075183
15	11	0.178827	0.6168611	-0.1878935	0.02046525
15	11	0.1905373	0.6166164	-0.1883346	0.0200088
15	11	0.2017341	0.6166474	-0.1883956	0.01989079
15	11	0.2127472	0.6164711	-0.1885339	0.0198648
15	11	0.2239797	0.6163012	-0.1889009	0.01939666
15	11	0.2355194	0.6164451	-0.1889279	0.01916587
15	11	0.2461703	0.6161402	-0.1891607	0.01911688
15	11	0.2581134	0.6164069	-0.1890869	0.01911581
15	11	0.269075	0.6163925	-0.1891419	0.01911902
15	11	0.2807167	0.6167948	-0.1887152	0.01935291
15	11	0.2912973	0.616348	-0.1891954	0.01903236
15	11	0.3023014	0.6164452	-0.188827	0.01927483
15	11	0.3130003	0.6161926	-0.1891483	0.01902568
15	11	0.3243384	0.6161165	-0.1891351	0.01901722
15	11	0.3352966	0.6160349	-0.1890494	0.01917028
15	11	0.3468161	0.616556	-0.1884447	0.0194453
15	11	0.3577418	0.6165457	-0.188206	0.01951885
15	11	0.3689421	0.6164978	-0.1880063	0.01969826
15	11	0.3807022	0.6165351	-0.1878018	0.01984501
15	11	0.3916304	0.6165906	-0.1874937	0.01968467
15	11	0.4025948	0.6166606	-0.1871201	0.01977515
15	11	0.4135631	0.6166463	-0.1865668	0.0197171
15	11	0.4246875	0.6168747	-0.1864321	0.0197928
15	11	0.4363327	0.6170766	-0.1860089	0.01970649
15	11	0.4473417	0.6164119	-0.1860764	0.01967442
15	11	0.4584517	0.6164098	-0.1856786	0.01971316
15	11	0.4696141	0.6165061	-0.1852243	0.01965964
15	11	0.480981	0.6165624	-0.1851214	0.01952398
15	11	0.4921172	0.6163981	-0.1849982	0.01938677
15	11	0.5038134	0.6164465	-0.1846359	0.01955032
15	11	0.5147376	0.6161364	-0.184557	0.01937377
15	11	0.5260447	0.6163135	-0.1843163	0.01968753
15	11	0.537431	0.6164083	-0.1835686	0.02010691
15	11	0.5492669	0.6162034	-0.1835282	0.02008224
15	11	0.5607968	0.6161295	-0.1831963	0.02021766
15	11	0.5724007	0.616351	-0.1832396	0.02062213
15	11	0.5838154	0.6163676	-0.1829672	0.02087879
15	11	0.5950815	0.6158636	-0.182732	0.02073574
15	11	0.6065659	0.6159861	-0.1824996	0.02070916
15	11	0.6179286	0.6159279	-0.1825557	0.02068591
15	11	0.6298854	0.6159514	-0.1822934	0.0210228
15	11	0.6414315	0.6158197	-0.1821423	0.02126455
15	11	0.6533494	0.6158903	-0.1820834	0.02168214
15	11	0.664664	0.6157867	-0.1819971	0.02201593
15	11	0.6764727	0.6156126	-0.181909	0.02267325
15	11	0.6880162	0.6153228	-0.1820787	0.02312815
15	11	0.6993003	0.6152468	-0.1819669	0.02385414
