x	y	time
15	11	0.052575
15	11	0.0625623
15	11	0.0735197
15	11	0.0812123
15	11	0.0888327
15	11	0.0966811
15	11	0.1041397
15	11	0.112361
15	11	0.1236984
15	11	0.1346035
15	11	0.1461591
15	11	0.1570803
15	11	0.1682779
15	11	0.1796554
15	11	0.1912766
15	11	0.2012561
15	11	0.2122549
15	11	0.2235746
15	11	0.2345955
15	11	0.246284
15	11	0.2574967
15	11	0.2684513
15	11	0.2798147
15	11	0.2910651
15	11	0.3014524
15	11	0.3127415
15	11	0.3252503
15	11	0.3356817
15	11	0.3471588
15	11	0.3588331
15	11	0.3694534
15	11	0.3800033
15	11	0.3919985
15	11	0.4023878
15	11	0.4136011
15	11	0.4254958
15	11	0.4369128
15	11	0.4477105
15	11	0.458809
15	11	0.4699879
15	11	0.4810803
15	11	0.4923556
15	11	0.5031055
15	11	0.5142323
15	11	0.5255787
15	11	0.5368411
15	11	0.5476747
15	11	0.5590311
15	11	0.5700117
15	11	0.5810751
15	11	0.5929126
15	11	0.603793
15	11	0.6147727
15	11	0.6263901
15	11	0.6391022
15	11	0.6503992
15	11	0.6622651
15	11	0.674501
15	11	0.6857489
15	11	0.6977906
15	11	0.7097306
15	11	0.7209377
15	11	0.7323621
15	11	0.7436924
15	11	0.7551012
15	11	0.7659837
15	11	0.7771062
15	11	0.7881666
15	11	0.7996596
15	11	0.8105242
15	11	0.8219206
15	11	0.8330779
15	11	0.8441655
15	11	0.855455
15	11	0.8665693
15	11	0.8779105
15	11	0.8895913
15	11	0.9000884
15	11	0.9114408
15	11	0.9230605
15	11	0.9337001
15	11	0.9448659
15	11	0.9569615
15	11	0.9672959
15	11	0.9784758
15	11	0.9901009
15	11	1.000992
15	11	1.012032
15	11	1.023929
15	11	1.035396
15	11	1.04609
15	11	1.0572
15	11	1.068007
15	11	1.079094
15	11	1.090542
15	11	1.101186
15	11	1.112317
15	11	1.123964
15	11	1.134599
15	11	1.145944
15	11	1.158238
15	11	1.168662
15	11	1.179633
15	11	1.191052
15	11	1.202123
15	11	1.212841
15	11	1.224759
15	11	1.235292
15	11	1.246493
15	11	1.258015
15	11	1.268985
15	11	1.279747
15	11	1.291948
15	11	1.303072
15	11	1.313252
15	11	1.324718
15	11	1.335718
15	11	1.347017
15	11	1.359957
15	11	1.369252
15	11	1.380701
15	11	1.39202
15	11	1.402987
15	11	1.414229
15	11	1.426118
15	11	1.436403
15	11	1.447919
15	11	1.45955
15	11	1.470299
15	11	1.481116
15	11	1.492598
15	11	1.503311
15	11	1.514522
15	11	1.525932
15	11	1.537021
15	11	1.547947
15	11	1.559384
15	11	1.570582
15	11	1.581975
15	11	1.593744
15	11	1.604594
15	11	1.615718
15	11	1.627095
15	11	1.637754
15	11	1.648741
15	11	1.659977
15	11	1.670607
15	11	1.681851
15	11	1.693312
15	11	1.703887
15	11	1.715188
15	11	1.72672
15	11	1.737813
15	11	1.748953
15	11	1.760337
15	11	1.771458
15	11	1.782808
15	11	1.793795
15	11	1.805118
15	11	1.816319
15	11	1.827386
15	11	1.838259
15	11	1.849557
15	11	1.860748
15	11	1.871677
15	11	1.883139
15	11	1.894435
15	11	1.905697
15	11	1.916887
15	11	1.927971
15	11	1.938891
15	11	1.950304
15	11	1.961408
15	11	1.973161
15	11	1.983756
15	11	1.995048
15	11	2.006184
15	11	2.017478
15	11	2.028964
15	11	2.03954
15	11	2.050911
15	11	2.061864
15	11	2.073365
15	11	2.084149
15	11	2.095065
15	11	2.106489
15	11	2.117519
15	11	2.128682
15	11	2.140062
15	11	2.15116
15	11	2.162479
15	11	2.174034
15	11	2.184678
15	11	2.195935
15	11	2.207802
15	11	2.218231
15	11	2.22945
15	11	2.241074
15	11	2.251945
15	11	2.262701
15	11	2.274521
15	11	2.285497
15	11	2.296161
15	11	2.307711
15	11	2.31863
15	11	2.330057
15	11	2.341382
15	11	2.351967
15	11	2.363279
15	11	2.374488
15	11	2.385358
15	11	2.396489
15	11	2.408253
15	11	2.419014
15	11	2.430586
15	11	2.442422
15	11	2.453173
15	11	2.464913
15	11	2.476378
15	11	2.489458
15	11	2.498254
15	11	2.508439
15	11	2.519428
15	11	2.529847
15	11	2.541289
15	11	2.551826
15	11	2.56299
15	11	2.574837
15	11	2.585298
15	11	2.596723
15	11	2.608271
15	11	2.619003
15	11	2.630359
15	11	2.642197
15	11	2.65262
15	11	2.66414
15	11	2.676391
15	11	2.686329
15	11	2.698052
15	11	2.709394
15	11	2.721175
15	11	2.731096
15	11	2.742609
15	11	2.753378
15	11	2.76446
15	11	2.776038
15	11	2.78662
15	11	2.797795
15	11	2.809648
15	11	2.819925
15	11	2.831429
15	11	2.843095
15	11	2.853537
15	11	2.864837
15	11	2.87719
15	11	2.887674
15	11	2.898992
15	11	2.910732
15	11	2.92151
15	11	2.932767
15	11	2.944086
15	11	2.955389
15	11	2.966919
15	11	2.977936
15	11	2.98946
15	11	3.000369
15	11	3.011481
15	11	3.022347
15	11	3.033597
15	11	3.044898
15	11	3.055744
15	11	3.066731
15	11	3.078314
15	11	3.088944
15	11	3.100447
15	11	3.111359
15	11	3.122837
15	11	3.134073
15	11	3.145435
15	11	3.15688
15	11	3.167697
15	11	3.178876
15	11	3.190681
15	11	3.201161
15	11	3.212302
15	11	3.223493
15	11	3.234929
15	11	3.245489
15	11	3.256851
15	11	3.268166
15	11	3.279483
15	11	3.290565
15	11	3.302241
15	11	3.314347
15	11	3.325502
15	11	3.336525
15	11	3.346453
15	11	3.357649
15	11	3.368906
15	11	3.38062
15	11	3.391394
15	11	3.402384
15	11	3.413697
15	11	3.425278
15	11	3.435918
15	11	3.447122
15	11	3.458704
15	11	3.46942
15	11	3.481475
15	11	3.491938
15	11	3.502568
15	11	3.514023
15	11	3.525403
15	11	3.536205
15	11	3.547539
15	11	3.5592
15	11	3.569808
15	11	3.580896
15	11	3.592648
15	11	3.603234
15	11	3.614492
15	11	3.625714
15	11	3.636533
15	11	3.647572
15	11	3.659396
15	11	3.670093
15	11	3.681758
15	11	3.693128
15	11	3.703505
15	11	3.714786
15	11	3.727129
15	11	3.737773
15	11	3.749311
15	11	3.760609
15	11	3.771902
15	11	3.782588
15	11	3.793663
15	11	3.804629
15	11	3.815867
15	11	3.82736
15	11	3.837981
15	11	3.849042
15	11	3.860533
15	11	3.870899
15	11	3.882296
15	11	3.894041
15	11	3.904436
15	11	3.915485
15	11	3.927629
15	11	3.938101
15	11	3.949289
15	11	3.960854
15	11	3.971952
15	11	3.982834
15	11	3.994377
15	11	4.005173
15	11	4.01667
15	11	4.02799
15	11	4.038793
15	11	4.049979
15	11	4.061267
15	11	4.072125
15	11	4.085957
15	11	4.094772
15	11	4.105607
15	11	4.11636
15	11	4.128156
15	11	4.138631
15	11	4.149976
15	11	4.161262
15	11	4.172257
15	11	4.183538
15	11	4.195364
15	11	4.206097
15	11	4.217232
15	11	4.229042
15	11	4.240053
15	11	4.25105
15	11	4.262489
15	11	4.274134
15	11	4.285221
15	11	4.296419
15	11	4.306908
15	11	4.318243
15	11	4.329399
15	11	4.340152
15	11	4.35148
15	11	4.362279
15	11	4.37338
15	11	4.384819
15	11	4.396212
15	11	4.406751
15	11	4.417943
15	11	4.429157
15	11	4.440191
15	11	4.451437
15	11	4.462918
15	11	4.474064
15	11	4.48542
15	11	4.497488
15	11	4.508236
15	11	4.519362
15	11	4.530412
15	11	4.541769
15	11	4.553162
15	11	4.563941
15	11	4.575708
15	11	4.586863
15	11	4.597888
15	11	4.609309
15	11	4.620287
15	11	4.631177
15	11	4.642694
15	11	4.653432
15	11	4.664681
15	11	4.6753
15	11	4.68642
15	11	4.697683
15	11	4.709241
15	11	4.719849
15	11	4.730929
15	11	4.742766
15	11	4.753354
15	11	4.764509
15	11	4.776125
15	11	4.787269
15	11	4.798167
15	11	4.809845
15	11	4.820835
15	11	4.832031
15	11	4.843614
15	11	4.854402
15	11	4.865973
15	11	4.877429
15	11	4.888165
15	11	4.899205
15	11	4.910609
15	11	4.921202
15	11	4.932504
15	11	4.944049
15	11	4.954756
15	11	4.965734
15	11	4.977675
15	11	4.988676
15	11	4.999768
15	11	5.011094
15	11	5.022062
15	11	5.032866
15	11	5.044286
15	11	5.055292
15	11	5.066692
15	11	5.077941
15	11	5.088802
15	11	5.100066
15	11	5.111554
15	11	5.122084
15	11	5.133842
15	11	5.145297
15	11	5.155934
15	11	5.167241
15	11	5.179121
15	11	5.189842
15	11	5.200905
15	11	5.21183
15	11	5.222888
15	11	5.234027
15	11	5.245386
15	11	5.256883
15	11	5.267534
15	11	5.279093
15	11	5.289686
15	11	5.300745
15	11	5.312096
15	11	5.323143
15	11	5.335361
15	11	5.347281
15	11	5.357123
15	11	5.367614
15	11	5.379003
15	11	5.39006
15	11	5.401675
15	11	5.41335
15	11	5.424281
15	11	5.435444
15	11	5.446862
15	11	5.461352
15	11	5.469367
15	11	5.478661
15	11	5.489452
15	11	5.50037
15	11	5.512418
15	11	5.523154
15	11	5.534288
15	11	5.545697
15	11	5.556448
15	11	5.567683
15	11	5.579216
15	11	5.589884
15	11	5.600919
15	11	5.612364
15	11	5.622944
15	11	5.634377
15	11	5.646477
15	11	5.656638
15	11	5.667841
15	11	5.67912
15	11	5.690088
15	11	5.701161
15	11	5.712853
15	11	5.723491
15	11	5.735145
15	11	5.746426
15	11	5.757397
15	11	5.768682
15	11	5.77979
15	11	5.79091
15	11	5.802382
15	11	5.81363
15	11	5.824786
15	11	5.836029
15	11	5.847742
15	11	5.858649
15	11	5.869984
15	11	5.881008
15	11	5.892323
15	11	5.903262
15	11	5.914857
15	11	5.925934
15	11	5.937195
15	11	5.948452
15	11	5.960041
15	11	5.97066
15	11	5.981805
15	11	5.993618
15	11	6.00442
15	11	6.015718
14	11	6.027343
14	11	6.038047
14	11	6.049666
14	11	6.061381
14	11	6.071848
14	11	6.083572
14	11	6.094932
14	11	6.105469
14	11	6.116861
14	11	6.128269
14	11	6.139199
13	11	6.150228
13	11	6.161815
13	11	6.172568
13	11	6.183578
13	11	6.1951
13	11	6.205906
13	11	6.217472
13	11	6.228978
13	11	6.239761
13	11	6.250534
13	11	6.262041
12	11	6.273475
12	11	6.286181
12	11	6.298191
12	11	6.305625
12	11	6.31642
12	11	6.327945
12	11	6.338953
12	11	6.35033
12	11	6.361814
12	11	6.372582
12	11	6.383767
11	11	6.395499
11	11	6.406285
11	11	6.417503
11	11	6.429406
11	11	6.440696
11	11	6.451406
11	11	6.462483
11	11	6.473213
11	11	6.484497
11	11	6.496044
10	11	6.506747
10	11	6.518127
10	11	6.529463
10	11	6.540099
10	11	6.551164
10	11	6.562286
10	11	6.573014
10	11	6.58468
10	11	6.598122
10	11	6.608635
10	11	6.618143
9	11	6.629674
9	11	6.640203
9	11	6.651608
9	11	6.663147
9	11	6.674296
9	11	6.685435
9	11	6.697384
9	11	6.708104
9	11	6.71936
9	11	6.731057
9	11	6.741991
8	11	6.753545
8	11	6.764491
8	11	6.775473
8	11	6.786596
8	11	6.79954
8	11	6.809007
8	11	6.819943
8	11	6.830996
8	11	6.842218
8	11	6.853359
8	11	6.864748
7	11	6.875536
7	11	6.88665
7	11	6.898288
7	11	6.909442
7	11	6.920625
7	11	6.931418
7	11	6.942226
7	11	6.953331
7	11	6.965257
7	11	6.975667
7	11	6.987039
6	11	6.999082
6	11	7.010427
6	11	7.021607
6	11	7.032748
6	11	7.043612
6	11	7.05464
6	11	7.06532
6	11	7.07663
6	11	7.08776
6	11	7.099032
6	11	7.110614
5	11	7.121457
5	11	7.132801
5	11	7.14403
5	11	7.154775
5	11	7.166059
5	11	7.177142
5	11	7.188059
5	11	7.199485
5	11	7.210798
5	11	7.221725
5	11	7.232919
4	11	7.244637
4	11	7.255295
4	11	7.266881
4	11	7.278209
4	11	7.289115
4	11	7.300274
4	11	7.311882
4	11	7.322802
4	11	7.333878
4	11	7.345875
4	11	7.356191
4	12	7.368672
4	12	7.383362
4	12	7.395445
4	12	7.408548
4	12	7.416932
4	12	7.423574
4	12	7.431793
4	12	7.440032
4	12	7.451089
4	12	7.462043
4	12	7.472962
4	12	7.484238
4	13	7.495533
4	13	7.506563
4	13	7.517469
4	13	7.529765
4	13	7.543008
4	13	7.554227
4	13	7.562795
4	13	7.573547
4	13	7.584987
4	13	7.5969
4	14	7.607378
4	14	7.618199
4	14	7.629987
4	14	7.640643
4	14	7.652243
4	14	7.663373
4	14	7.674374
4	14	7.686045
4	14	7.697351
4	14	7.707821
4	14	7.719132
4	14	7.730653
4	14	7.741532
4	14	7.752406
4	14	7.763812
4	14	7.774684
4	14	7.785928
4	14	7.797178
4	14	7.808105
4	14	7.819405
4	14	7.831157
4	14	7.842323
4	14	7.853777
4	14	7.865691
4	14	7.876806
4	14	7.888418
4	14	7.900016
4	14	7.911621
4	14	7.922856
4	14	7.934505
4	14	7.946217
4	14	7.957083
4	14	7.968976
4	14	7.980824
4	14	7.992578
4	14	8.0031
4	14	8.014937
4	14	8.025918
4	14	8.037327
4	14	8.048288
4	14	8.059304
4	14	8.070653
4	14	8.081858
4	14	8.092831
4	14	8.104194
4	14	8.115673
4	14	8.128341
4	14	8.138045
4	14	8.149777
4	14	8.160233
4	14	8.171518
4	14	8.182963
4	14	8.194026
4	14	8.204991
4	14	8.216198
4	14	8.227253
4	14	8.238535
4	14	8.249733
4	14	8.260982
4	14	8.27179
4	14	8.28308
4	14	8.294266
4	14	8.305519
4	14	8.316401
4	14	8.327583
4	14	8.338607
4	14	8.349927
4	14	8.361201
4	14	8.372374
4	14	8.383995
4	14	8.395142
4	14	8.406059
4	14	8.418386
4	14	8.427982
4	14	8.43902
4	14	8.450654
4	14	8.462064
4	14	8.473297
4	14	8.483929
4	14	8.495277
4	14	8.506567
4	14	8.517721
4	14	8.529771
4	14	8.540417
4	14	8.551617
4	14	8.562733
4	14	8.573777
4	14	8.584764
4	14	8.596355
4	14	8.607233
4	14	8.618756
4	14	8.630106
4	14	8.640915
4	14	8.651817
4	14	8.663502
4	14	8.67417
4	14	8.685478
4	14	8.696999
4	14	8.707662
4	14	8.718725
4	14	8.730284
4	14	8.741132
4	14	8.752307
4	14	8.763848
4	14	8.775001
4	14	8.785995
4	14	8.797694
4	14	8.808945
4	14	8.820064
4	14	8.831348
4	14	8.842451
4	14	8.853203
4	14	8.864667
4	14	8.875307
4	14	8.887085
4	14	8.897853
4	14	8.908614
4	14	8.920381
4	14	8.931746
4	14	8.942124
4	14	8.95331
4	14	8.964396
4	14	8.975415
4	14	8.986649
4	13	8.998816
4	13	9.009067
4	13	9.019814
4	13	9.031456
4	13	9.042242
4	13	9.053343
4	13	9.064699
4	13	9.075957
4	13	9.087229
4	13	9.098454
4	13	9.109859
4	12	9.120806
4	12	9.132448
4	12	9.143309
4	12	9.154665
4	12	9.166194
4	12	9.17674
4	12	9.188372
4	12	9.199871
4	12	9.210278
4	12	9.221502
4	12	9.232777
4	11	9.244456
4	11	9.255252
4	11	9.266422
4	11	9.277496
4	11	9.288612
4	11	9.299712
4	11	9.311043
4	11	9.322258
4	11	9.333735
4	11	9.344307
4	11	9.355648
4	11	9.366683
4	11	9.377742
4	11	9.388926
4	11	9.4014
4	11	9.414055
4	11	9.422918
4	11	9.433675
4	11	9.44509
4	11	9.456342
4	11	9.467504
4	11	9.478763
4	11	9.491074
4	11	9.500862
4	11	9.512052
4	11	9.523163
4	11	9.534324
4	11	9.545905
4	11	9.556914
4	11	9.567638
4	11	9.578652
4	11	9.58991
4	11	9.601233
4	11	9.61223
4	11	9.623489
4	11	9.634274
4	11	9.64567
4	11	9.656522
4	11	9.667783
4	11	9.678917
4	11	9.690042
4	11	9.701403
4	11	9.71313
4	11	9.723763
4	11	9.735221
4	11	9.746265
4	11	9.757477
4	11	9.768673
4	11	9.78056
4	11	9.791842
4	11	9.803096
4	11	9.814191
4	11	9.825332
4	11	9.836446
4	11	9.847713
4	11	9.858285
4	11	9.869518
4	11	9.880521
4	11	9.891704
4	11	9.902532
4	11	9.914164
4	11	9.92496
4	11	9.936044
4	11	9.947493
4	11	9.958484
4	11	9.969398
4	11	9.981011
4	11	9.991875
4	11	10.00301
4	11	10.01495
4	11	10.02577
4	11	10.03678
3	11	10.04855
3	11	10.05929
3	11	10.07028
3	11	10.08153
3	11	10.09258
3	11	10.1036
3	11	10.1153
3	11	10.12607
3	11	10.13719
3	11	10.149
3	11	10.15976
2	11	10.17078
2	11	10.18288
2	11	10.19479
2	11	10.20638
2	11	10.21611
2	11	10.22676
2	11	10.23771
2	11	10.24922
2	11	10.26014
2	11	10.27107
2	11	10.28267
2	11	10.29337
2	11	10.30447
2	11	10.31616
2	11	10.32681
2	11	10.33879
2	11	10.351
2	11	10.36138
2	11	10.37202
2	11	10.38333
2	11	10.3942
2	11	10.40537
2	11	10.41687
2	11	10.42738
2	11	10.43861
2	11	10.44997
2	11	10.46094
2	11	10.47213
2	11	10.48338
2	11	10.49454
2	11	10.50528
2	11	10.51706
2	11	10.52764
2	11	10.5395
2	11	10.55027
2	11	10.5614
2	11	10.57277
2	11	10.58431
2	11	10.5952
2	11	10.60653
2	11	10.61769
2	11	10.62877
2	11	10.64051
2	11	10.65215
2	11	10.66298
2	11	10.67382
2	11	10.68494
2	11	10.69584
2	11	10.70706
2	11	10.71836
2	11	10.72913
2	11	10.74058
2	11	10.75182
2	11	10.76268
2	11	10.77376
2	11	10.78518
2	11	10.796
2	11	10.80744
2	11	10.81838
2	11	10.8297
2	11	10.8429
2	11	10.85224
2	11	10.86311
2	11	10.87462
2	11	10.88545
2	11	10.89717
2	11	10.90816
2	11	10.91921
2	11	10.9305
2	11	10.94208
2	11	10.95262
2	11	10.96444
2	11	10.97492
2	11	10.98599
2	11	10.99734
2	11	11.0084
2	11	11.0195
2	11	11.03096
2	11	11.04174
2	11	11.05309
2	11	11.06494
2	11	11.0754
2	11	11.08652
2	11	11.09816
2	11	11.10892
2	11	11.12033
2	11	11.13133
2	11	11.14259
2	11	11.15345
2	11	11.16523
2	11	11.17573
2	11	11.18671
2	11	11.19849
2	11	11.20919
2	11	11.22054
2	11	11.23236
2	11	11.24286
2	11	11.25415
2	11	11.26562
2	11	11.27657
2	11	11.28763
2	11	11.29945
2	11	11.31013
2	11	11.32141
2	11	11.33317
2	11	11.34369
2	11	11.35495
2	11	11.3668
2	11	11.37737
2	11	11.38837
2	11	11.40019
2	11	11.41049
2	11	11.42153
2	11	11.43498
2	11	11.44521
2	11	11.45537
2	11	11.46678
2	11	11.47742
2	11	11.48841
2	11	11.50003
2	11	11.51071
2	11	11.52188
2	11	11.53359
2	11	11.54459
2	11	11.55557
2	11	11.56693
2	11	11.57834
2	11	11.5898
2	11	11.60079
2	11	11.61215
2	11	11.6236
2	11	11.63468
2	11	11.64566
2	11	11.65676
2	11	11.66772
2	11	11.67874
2	10	11.6896
2	10	11.7012
2	10	11.7126
2	10	11.72398
2	10	11.73478
2	10	11.74573
2	10	11.76022
2	10	11.77464
2	10	11.78199
2	10	11.78936
2	10	11.79711
2	9	11.80782
2	9	11.81992
2	9	11.83073
2	9	11.84183
2	9	11.85291
2	9	11.86442
2	9	11.87557
2	9	11.88658
2	9	11.89813
2	9	11.90949
2	9	11.92103
2	8	11.93155
2	8	11.9419
2	8	11.95346
2	8	11.96447
2	8	11.97559
2	8	11.98652
2	8	11.99831
2	8	12.00919
2	8	12.02017
2	8	12.03228
2	8	12.04272
2	8	12.05393
2	8	12.06554
2	8	12.07618
2	8	12.08727
2	8	12.09881
2	8	12.11001
2	8	12.12105
2	8	12.13286
2	8	12.14384
2	8	12.15509
2	8	12.16698
2	8	12.17796
2	8	12.19126
2	8	12.20141
2	8	12.2121
2	8	12.22332
2	8	12.23511
2	8	12.24616
2	8	12.25728
2	8	12.26893
2	8	12.27998
2	8	12.29142
2	8	12.30286
2	8	12.31459
2	8	12.32588
2	8	12.3371
2	8	12.34889
2	8	12.36016
2	8	12.37174
2	8	12.38287
2	8	12.39361
2	8	12.40475
2	8	12.41654
2	8	12.42724
2	8	12.43852
2	8	12.44981
2	8	12.46107
2	8	12.47203
2	8	12.48369
2	8	12.4942
2	8	12.50545
2	8	12.51688
2	8	12.52743
2	8	12.5386
2	8	12.54991
2	8	12.56106
2	8	12.57267
2	8	12.58391
2	8	12.59534
2	8	12.60638
2	8	12.6172
2	8	12.62843
2	8	12.63929
2	8	12.6509
2	8	12.66187
2	8	12.67284
2	8	12.68481
2	8	12.6954
2	8	12.70671
2	8	12.71818
2	8	12.72902
2	8	12.74014
2	8	12.75135
2	8	12.76221
2	8	12.77324
2	8	12.78482
2	8	12.79557
2	8	12.80681
2	8	12.81811
2	8	12.82912
2	8	12.84039
2	8	12.85191
2	8	12.86283
2	8	12.87381
2	8	12.88549
2	8	12.89627
2	8	12.90782
2	8	12.91885
2	8	12.93009
2	8	12.94107
2	8	12.95251
2	8	12.96329
2	8	12.97465
2	8	12.98552
2	8	12.99675
2	8	13.0077
2	8	13.01945
2	8	13.03007
2	8	13.04092
2	8	13.05224
2	8	13.06339
2	8	13.07461
2	8	13.08601
2	8	13.09727
2	8	13.10839
2	8	13.11955
2	8	13.13062
2	8	13.14218
2	8	13.15335
2	8	13.16442
2	8	13.17542
2	8	13.18671
2	8	13.19824
2	8	13.20901
2	8	13.21995
2	8	13.23101
2	8	13.2425
2	8	13.25349
2	8	13.2647
2	8	13.27591
2	8	13.28731
2	8	13.29818
2	8	13.30955
2	8	13.32053
2	8	13.33166
2	8	13.34297
2	8	13.35403
2	8	13.36566
2	8	13.37617
2	8	13.38759
2	8	13.39919
2	8	13.41033
2	8	13.42205
2	8	13.43333
2	8	13.44444
2	8	13.45556
2	8	13.46792
2	8	13.47863
2	8	13.48887
2	8	13.50011
2	8	13.51079
2	8	13.52208
2	8	13.53353
2	8	13.54433
2	8	13.55875
2	8	13.56765
2	8	13.57648
2	8	13.58765
2	8	13.59856
2	8	13.60982
2	8	13.62113
2	8	13.63251
2	8	13.64356
2	8	13.65466
2	8	13.6659
2	8	13.67703
2	8	13.68815
2	8	13.6999
2	8	13.71076
2	8	13.7219
