x	y	time
15	11	0.0384989
15	11	0.0441661
15	11	0.0493733
15	11	0.0568938
15	11	0.0681928
15	11	0.0800373
15	11	0.0904631
15	11	0.1016334
15	11	0.1130526
15	11	0.1239985
15	11	0.135294
15	11	0.1462208
15	11	0.1574717
15	11	0.1686104
15	11	0.1798258
15	11	0.191172
15	11	0.2021215
15	11	0.2133093
15	11	0.2245076
15	11	0.2356847
15	11	0.2469464
15	11	0.2580267
15	11	0.2691296
15	11	0.2802761
15	11	0.2915933
15	11	0.3026346
15	11	0.3137509
15	11	0.3249646
15	11	0.3361669
15	11	0.3475091
15	11	0.3585733
15	11	0.3696105
15	11	0.3808064
15	11	0.3923572
15	11	0.4037547
15	11	0.4151714
15	11	0.4268849
15	11	0.4380673
15	11	0.4495457
15	11	0.4616129
15	11	0.472672
15	11	0.4839044
15	11	0.4953475
15	11	0.5069606
15	11	0.5182118
15	11	0.529781
15	11	0.541263
15	11	0.5525583
15	11	0.5642675
15	11	0.5755218
15	11	0.5869658
15	11	0.5983624
15	11	0.6101065
15	11	0.6211991
15	11	0.6328939
15	11	0.644222
15	11	0.6552883
15	11	0.6666399
15	11	0.6777788
15	11	0.6887068
15	11	0.6999664
15	11	0.7114435
15	11	0.7223675
15	11	0.7335228
15	11	0.745092
15	11	0.7559487
15	11	0.7672186
15	11	0.7783078
15	11	0.7896139
15	11	0.8006758
15	11	0.8119553
15	11	0.8229749
15	11	0.8340236
15	11	0.845124
15	11	0.8562332
15	11	0.8675125
15	11	0.8788478
15	11	0.8897488
15	11	0.9010721
15	11	0.912224
15	11	0.9232694
15	11	0.9344727
15	11	0.9456435
15	11	0.9568701
15	11	0.9680029
15	11	0.9792426
15	11	0.9904875
15	11	1.001553
15	11	1.012682
15	11	1.023953
15	11	1.035041
15	11	1.046283
15	11	1.057508
15	11	1.068505
15	11	1.079733
15	11	1.090787
15	11	1.102006
15	11	1.113102
15	11	1.124579
15	11	1.135692
15	11	1.14673
15	11	1.157801
15	11	1.168966
15	11	1.18017
15	11	1.191535
15	11	1.202739
15	11	1.214477
15	11	1.225557
15	11	1.236175
15	11	1.247325
15	11	1.258421
15	11	1.269766
15	11	1.28093
15	11	1.292131
15	11	1.303298
15	11	1.314258
15	11	1.325999
15	11	1.336637
15	11	1.347804
15	11	1.359253
15	11	1.370429
15	11	1.381493
15	11	1.39268
15	11	1.403844
