x	y	time
15	11	0.0590576
15	11	0.0660005
15	11	0.0734971
15	11	0.0811068
15	11	0.08681881
15	11	0.09322941
15	11	0.1051273
15	11	0.1168728
15	11	0.1265631
15	11	0.1381069
15	11	0.1541554
15	11	0.1648006
15	11	0.1721572
15	11	0.1828493
15	11	0.1939143
15	11	0.2052836
15	11	0.2161341
15	11	0.227614
15	11	0.2388298
15	11	0.2502142
15	11	0.2615355
15	11	0.2724274
15	11	0.2841889
15	11	0.2956936
15	11	0.3089867
15	11	0.3173909
15	11	0.3285542
15	11	0.3397653
15	11	0.3508083
15	11	0.3625515
15	11	0.3729612
15	11	0.3844655
15	11	0.3958697
15	11	0.4069869
15	11	0.4182733
15	11	0.4288506
15	11	0.4405251
15	11	0.4520272
15	11	0.4657524
15	11	0.4743768
15	11	0.4847601
15	11	0.4961612
15	11	0.5073951
15	11	0.5181505
15	11	0.5298538
15	11	0.5406273
15	11	0.5516162
15	11	0.5634783
15	11	0.5746539
15	11	0.5858594
15	11	0.5970055
15	11	0.6080881
15	11	0.6213258
15	11	0.6310616
15	11	0.6415502
15	11	0.6531814
15	11	0.6648124
15	11	0.6768299
15	11	0.6885378
15	11	0.7003391
15	11	0.712534
15	11	0.7233778
15	11	0.7342412
15	11	0.7455951
15	11	0.7566574
15	11	0.7677292
15	11	0.7807603
15	11	0.790397
15	11	0.8014489
15	11	0.8128077
15	11	0.8240951
15	11	0.8352348
15	11	0.8466195
15	11	0.8581805
15	11	0.8692427
15	11	0.8807654
15	11	0.8917628
15	11	0.9033162
15	11	0.9144763
15	11	0.92565
15	11	0.9399512
15	11	0.9483652
15	11	0.9573803
15	11	0.9684579
15	11	0.9797589
15	11	0.990932
15	11	1.001975
15	11	1.013424
15	11	1.024368
15	11	1.035993
15	11	1.047454
15	11	1.058542
15	11	1.069657
15	11	1.081434
15	11	1.104162
15	11	1.113392
15	11	1.121596
15	11	1.129629
15	11	1.137314
15	11	1.144606
15	11	1.155844
15	11	1.167182
15	11	1.178417
15	11	1.189017
15	11	1.200815
15	11	1.211001
15	11	1.222735
15	11	1.234134
15	11	1.247015
15	11	1.256473
15	11	1.267739
15	11	1.279703
15	11	1.290711
15	11	1.300653
15	11	1.312219
15	11	1.32346
15	11	1.334558
15	11	1.345216
15	11	1.356258
15	11	1.367612
15	11	1.378774
15	11	1.390202
15	11	1.404482
15	11	1.412979
15	11	1.423591
15	11	1.434621
15	11	1.445625
15	11	1.457253
15	11	1.467929
15	11	1.47959
15	11	1.490617
15	11	1.501838
15	11	1.513586
15	11	1.524079
15	11	1.535273
15	11	1.547079
15	11	1.561744
15	11	1.570335
15	11	1.58079
15	11	1.591479
15	11	1.602617
15	11	1.614436
15	11	1.625905
15	11	1.637539
15	11	1.648891
15	11	1.659646
15	11	1.671305
15	11	1.682634
15	11	1.693192
15	11	1.70464
15	11	1.717852
15	11	1.727812
15	11	1.738927
15	11	1.74976
15	11	1.760291
15	11	1.771393
15	11	1.782519
15	11	1.794184
15	11	1.805414
15	11	1.816466
15	11	1.82806
15	11	1.839137
15	11	1.850155
15	11	1.861923
15	11	1.874921
15	11	1.88421
15	11	1.894805
15	11	1.90604
15	11	1.9171
15	11	1.928932
15	11	1.939807
15	11	1.951054
15	11	1.962304
15	11	1.974136
15	11	1.985271
15	11	1.996262
15	11	2.00755
15	11	2.019194
15	11	2.033327
15	11	2.041776
15	11	2.052356
15	11	2.063588
15	11	2.074977
15	11	2.086041
15	11	2.097627
15	11	2.108108
15	11	2.119404
15	11	2.131533
15	11	2.14272
15	11	2.154068
15	11	2.165125
15	11	2.176735
15	11	2.192702
15	11	2.201557
15	11	2.210156
15	11	2.218129
15	11	2.228127
15	11	2.239929
15	11	2.251271
15	11	2.261909
15	11	2.272941
15	11	2.284099
15	11	2.29547
15	11	2.306349
15	11	2.317752
15	11	2.329215
15	11	2.347537
15	11	2.35562
15	11	2.363509
15	11	2.373189
15	11	2.384401
15	11	2.395614
15	11	2.407401
15	11	2.417788
15	11	2.429166
15	11	2.439849
15	11	2.451218
15	11	2.462466
15	11	2.473456
15	11	2.485036
15	11	2.498741
15	11	2.507535
15	11	2.518625
15	11	2.529095
15	11	2.540593
15	11	2.551919
15	11	2.563155
15	11	2.57435
15	11	2.585044
15	11	2.596263
15	11	2.607562
15	11	2.618205
15	11	2.629494
15	11	2.640983
15	11	2.654677
15	11	2.663986
15	11	2.674449
15	11	2.685488
15	11	2.697121
15	11	2.707917
15	11	2.719417
15	11	2.73077
15	11	2.742243
15	11	2.753675
15	11	2.765136
15	11	2.77625
15	11	2.787901
15	11	2.799939
15	11	2.812978
15	11	2.822362
15	11	2.833609
15	11	2.84509
15	11	2.856714
15	11	2.868055
15	11	2.878883
15	11	2.890092
15	11	2.900869
15	11	2.912591
